"taxref10.CD_REF","binome.discoweed","family","taxo","binome.discoweed.noinfra","taxref10.CD_REF.infra","jauzein","za","biovigilance","fse","farmbio","cambecedes","lifeform","biogeo","red.FR","red.UK","module","c","z"
125585,"TARAXACUM ERYTHROSPERMUM","Asteraceae","binome","TARAXACUM ERYTHROSPERMUM","125585",1,0,0,0,0,0,"hemicryptophyte","European",NA,NA,3,0.63099,1.8191
717630,"TARAXACUM OFFICINALE","Asteraceae","binome","TARAXACUM OFFICINALE","717630",0,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA
125826,"TEESDALIA CORONOPIFOLIA","Brassicaceae","binome","TEESDALIA CORONOPIFOLIA","125826",1,0,0,0,0,0,"therophyte","Mediterranean(western)",NA,NA,5,0.033049,1.2771
125831,"TEESDALIA NUDICAULIS","Brassicaceae","binome","TEESDALIA NUDICAULIS","125831",1,0,1,0,0,0,"therophyte","European(meridional)",NA,"NT",5,0.21838,6.6678
125976,"TEUCRIUM BOTRYS","Lamiaceae","binome","TEUCRIUM BOTRYS","125976",1,0,0,0,0,1,"therophyte","European(meridional)",NA,NA,1,0.45674,1.0035
126268,"THELIGONUM CYNOCRAMBE","Rubiaceae","binome","THELIGONUM CYNOCRAMBE","126268",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0,-0.046756
126298,"THESIUM HUMIFUSUM","Santalaceae","binome","THESIUM HUMIFUSUM","126298",0,1,0,0,0,0,"hemicryptophyte","European(meridional)",NA,"LC",1,0.22428,2.1965
126299,"THESIUM HUMILE","Santalaceae","binome","THESIUM HUMILE","126299",1,0,0,0,0,0,"therophyte","Mediterranean","VU",NA,NA,NA,NA
126322,"THLASPI ALLIACEUM","Brassicaceae","binome","THLASPI ALLIACEUM","126322",1,0,0,0,0,0,"therophyte","European(meridional)",NA,NA,5,0.375,-0.27876
126332,"THLASPI ARVENSE","Brassicaceae","binome","THLASPI ARVENSE","126332",1,1,1,1,1,1,"therophyte","cosmopolitan",NA,"LC",3,0.66773,-0.032903
126474,"THYMELAEA PASSERINA","Thymelaeaceae","binome","THYMELAEA PASSERINA","126474",1,0,0,0,0,1,"therophyte","Eurasian",NA,NA,5,0.44444,-0.019461
160395,"THYMELAEA PASSERINA SUBSP. PASSERINA","Thymelaeaceae","infra","THYMELAEA PASSERINA","126474",1,0,0,0,0,0,"therophyte","Eurasian",NA,NA,5,0.44444,-0.019461
126812,"TOLPIS BARBATA","Asteraceae","binome","TOLPIS BARBATA","126812",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0,3.6108
126822,"TOLPIS UMBELLATA","Asteraceae","binome","TOLPIS UMBELLATA","126822",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,NA,NA
126823,"TOLPIS VIRGATA","Asteraceae","binome","TOLPIS VIRGATA","126823",1,0,0,0,0,0,"hemicryptophyte","Mediterranean",NA,NA,5,0,-0.26512
126829,"TORDYLIUM APULUM","Apiaceae","binome","TORDYLIUM APULUM","126829",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0,-0.30606
126837,"TORDYLIUM MAXIMUM","Apiaceae","binome","TORDYLIUM MAXIMUM","126837",1,1,1,0,0,1,"hemicryptophyte","European(meridional)",NA,NA,5,0.59503,0.10337
611567,"TORILIS AFRICANA","Apiaceae","binome","TORILIS AFRICANA","611567",1,0,0,0,0,0,"therophyte","European(meridional)",NA,NA,5,0.25255,0.0078338
126846,"TORILIS ARVENSIS","Apiaceae","binome","TORILIS ARVENSIS","126846",1,1,1,0,0,0,"therophyte","Mediterranean(eury)",NA,"EN",5,0.69966,0.4855
141793,"TORILIS ARVENSIS SUBSP. ARVENSIS","Apiaceae","infra","TORILIS ARVENSIS","126846",1,0,0,0,0,1,"therophyte","Mediterranean(eury)",NA,NA,5,0.69966,0.4855
126859,"TORILIS JAPONICA","Apiaceae","binome","TORILIS JAPONICA","126859",1,1,0,1,0,0,"therophyte","Eurasian",NA,"LC",9,0.71844,1.3722
126861,"TORILIS LEPTOPHYLLA","Apiaceae","binome","TORILIS LEPTOPHYLLA","126861",1,0,0,0,0,1,"therophyte","Mediterranean",NA,NA,5,0.36219,0.51279
126865,"TORILIS NODOSA","Apiaceae","binome","TORILIS NODOSA","126865",1,1,1,1,0,1,"therophyte","European(meridional)",NA,"LC",5,0.20596,1.5091
126995,"TRAGOPOGON ANGUSTIFOLIUS","Asteraceae","binome","TRAGOPOGON ANGUSTIFOLIUS","126995",1,0,0,0,0,0,"hemicryptophyte","Mediterranean(western)",NA,NA,1,0.44444,-0.16362
127002,"TRAGOPOGON CROCIFOLIUS","Asteraceae","binome","TRAGOPOGON CROCIFOLIUS","127002",1,0,0,0,0,0,"hemicryptophyte","Mediterranean",NA,NA,1,0.32488,0.38536
127005,"TRAGOPOGON DUBIUS","Asteraceae","binome","TRAGOPOGON DUBIUS","127005",1,0,0,0,0,0,"hemicryptophyte","European",NA,NA,1,0.30294,0.86949
127028,"TRAGOPOGON PORRIFOLIUS","Asteraceae","binome","TRAGOPOGON PORRIFOLIUS","127028",1,0,0,0,0,0,"hemicryptophyte","Mediterranean-atlantic",NA,NA,5,0.3688,2.3416
127029,"TRAGOPOGON PRATENSIS","Asteraceae","binome","TRAGOPOGON PRATENSIS","127029",1,1,0,1,0,0,"hemicryptophyte","Eurasian",NA,"LC",3,0.42545,7.9925
127070,"TRAGUS RACEMOSUS","Poaceae","binome","TRAGUS RACEMOSUS","127070",1,0,0,0,0,0,"therophyte","cosmopolitan",NA,NA,5,0.4898,0.0078338
127131,"TRIBULUS TERRESTRIS","Zygophyllaceae","binome","TRIBULUS TERRESTRIS","127131",1,0,0,0,0,0,"therophyte","cosmopolitan(thermo)",NA,NA,5,0.11073,-0.10135
127223,"TRIFOLIUM ANGUSTIFOLIUM","Fabaceae","binome","TRIFOLIUM ANGUSTIFOLIUM","127223",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0.13261,8.21
127230,"TRIFOLIUM ARVENSE","Fabaceae","binome","TRIFOLIUM ARVENSE","127230",1,1,1,0,0,0,"therophyte","European(temperate)",NA,"LC",5,0.4392,16.289
608822,"TRIFOLIUM BOCCONEI","Fabaceae","binome","TRIFOLIUM BOCCONEI","608822",1,0,0,0,0,0,"therophyte","Mediterranean-atlantic",NA,NA,5,0,0.51279
127259,"TRIFOLIUM CAMPESTRE","Fabaceae","binome","TRIFOLIUM CAMPESTRE","127259",1,1,1,1,0,0,"therophyte","cosmopolitan",NA,"LC",5,0.64437,27.194
127266,"TRIFOLIUM CERNUUM","Fabaceae","binome","TRIFOLIUM CERNUUM","127266",1,0,0,0,0,0,"therophyte","European(meridional)","DD",NA,5,0,-0.26512
127269,"TRIFOLIUM CHERLERI","Fabaceae","binome","TRIFOLIUM CHERLERI","127269",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0,3.2014
127294,"TRIFOLIUM DUBIUM","Fabaceae","binome","TRIFOLIUM DUBIUM","127294",1,0,0,1,0,0,"therophyte","cosmopolitan",NA,"LC",3,0.38005,8.1502
127314,"TRIFOLIUM FRAGIFERUM","Fabaceae","binome","TRIFOLIUM FRAGIFERUM","127314",1,0,0,0,0,0,"hemicryptophyte","Mediterranean-atlantic",NA,NA,3,0.43629,1.7017
127326,"TRIFOLIUM GLOMERATUM","Fabaceae","binome","TRIFOLIUM GLOMERATUM","127326",1,0,0,0,0,0,"therophyte","Mediterranean-atlantic",NA,"LC",5,0.018222,5.576
127333,"TRIFOLIUM HIRTUM","Fabaceae","binome","TRIFOLIUM HIRTUM","127333",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0.2449,-0.23782
127337,"TRIFOLIUM HYBRIDUM","Fabaceae","binome","TRIFOLIUM HYBRIDUM","127337",1,1,0,1,0,0,"hemicryptophyte","European",NA,NA,3,0.38365,0.50727
127340,"TRIFOLIUM INCARNATUM","Fabaceae","binome","TRIFOLIUM INCARNATUM","127340",1,1,0,0,0,0,"therophyte","Mediterranean",NA,"LC",3,0.65226,-0.049679
127349,"TRIFOLIUM ISTHMOCARPUM","Fabaceae","binome","TRIFOLIUM ISTHMOCARPUM","127349",1,0,0,0,0,0,"therophyte","Mediterranean(central)",NA,NA,NA,NA,NA
127361,"TRIFOLIUM LAPPACEUM","Fabaceae","binome","TRIFOLIUM LAPPACEUM","127361",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0.013071,1.7411
127362,"TRIFOLIUM LEUCANTHUM","Fabaceae","binome","TRIFOLIUM LEUCANTHUM","127362",1,0,0,0,0,0,"therophyte","European(meridional)","LC",NA,5,0,-0.26512
127364,"TRIFOLIUM LIGUSTICUM","Fabaceae","binome","TRIFOLIUM LIGUSTICUM","127364",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0,0.63562
127386,"TRIFOLIUM MICHELIANUM","Fabaceae","binome","TRIFOLIUM MICHELIANUM","127386",1,0,0,0,0,0,"therophyte","Mediterranean-atlantic",NA,NA,5,0.57761,0.0078338
127387,"TRIFOLIUM MICRANTHUM","Fabaceae","binome","TRIFOLIUM MICRANTHUM","127387",1,0,0,0,0,0,"therophyte","Mediterranean-atlantic",NA,"LC",3,0.47955,0.36635
127402,"TRIFOLIUM NIGRESCENS","Fabaceae","binome","TRIFOLIUM NIGRESCENS","127402",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0.023597,1.9458
127436,"TRIFOLIUM PHLEOIDES","Fabaceae","binome","TRIFOLIUM PHLEOIDES","127436",1,0,0,0,0,0,"therophyte","orophyte(supramediterranean)","VU",NA,5,0,-0.21053
127439,"TRIFOLIUM PRATENSE","Fabaceae","binome","TRIFOLIUM PRATENSE","127439",1,1,1,1,1,0,"hemicryptophyte","Eurasian",NA,"LC",3,0.49813,39.144
127451,"TRIFOLIUM PURPUREUM","Fabaceae","binome","TRIFOLIUM PURPUREUM","127451",1,0,0,0,0,0,"therophyte","European(meridional)",NA,NA,5,0,-0.19688
127454,"TRIFOLIUM REPENS","Fabaceae","binome","TRIFOLIUM REPENS","127454",1,1,1,1,1,0,"hemicryptophyte","Eurasian",NA,"LC",3,0.32541,32.753
127457,"TRIFOLIUM RESUPINATUM","Fabaceae","binome","TRIFOLIUM RESUPINATUM","127457",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0.27663,3.5971
127458,"TRIFOLIUM RETUSUM","Fabaceae","binome","TRIFOLIUM RETUSUM","127458",1,0,0,0,0,0,"therophyte","European(meridional)","VU",NA,NA,NA,NA
127470,"TRIFOLIUM SCABRUM","Fabaceae","binome","TRIFOLIUM SCABRUM","127470",1,0,0,0,0,0,"therophyte","Mediterranean",NA,"LC",5,0.30133,13.928
127488,"TRIFOLIUM SPUMOSUM","Fabaceae","binome","TRIFOLIUM SPUMOSUM","127488",1,0,0,0,0,0,"therophyte","Mediterranean","DD",NA,NA,NA,NA
160269,"TRIFOLIUM SQUAMOSUM","Fabaceae","binome","TRIFOLIUM SQUAMOSUM","160269",1,0,0,0,0,0,"therophyte","Mediterranean-atlantic",NA,"LC",3,NA,NA
127490,"TRIFOLIUM SQUARROSUM","Fabaceae","binome","TRIFOLIUM SQUARROSUM","127490",1,0,0,0,0,0,"therophyte","Mediterranean","CR",NA,5,0,-0.26512
127491,"TRIFOLIUM STELLATUM","Fabaceae","binome","TRIFOLIUM STELLATUM","127491",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0.11354,5.8763
127495,"TRIFOLIUM STRIATUM","Fabaceae","binome","TRIFOLIUM STRIATUM","127495",1,0,0,0,0,0,"therophyte","Mediterranean-atlantic",NA,"LC",5,0.46458,5.9582
127496,"TRIFOLIUM STRICTUM","Fabaceae","binome","TRIFOLIUM STRICTUM","127496",1,0,0,0,0,0,"therophyte","Mediterranean-atlantic",NA,"VU",5,0.11073,0.11701
127498,"TRIFOLIUM SUBTERRANEUM","Fabaceae","binome","TRIFOLIUM SUBTERRANEUM","127498",1,0,0,0,0,0,"therophyte","Mediterranean",NA,"LC",5,0.16657,4.2932
127501,"TRIFOLIUM SYLVATICUM","Fabaceae","binome","TRIFOLIUM SYLVATICUM","127501",1,0,0,0,0,0,"therophyte","European(meridional)","NT",NA,5,0,-0.29241
127506,"TRIFOLIUM TOMENTOSUM","Fabaceae","binome","TRIFOLIUM TOMENTOSUM","127506",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0,1.4272
127514,"TRIFOLIUM VESICULOSUM","Fabaceae","binome","TRIFOLIUM VESICULOSUM","127514",1,0,0,0,0,0,"therophyte","European(meridional)","LC",NA,99,0.5,-0.14944
788840,"TRIGONELLA ALTISSIMA","Fabaceae","binome","TRIGONELLA ALTISSIMA","788840",1,0,0,0,0,0,"hemicryptophyte","Eurasian",NA,NA,1,NA,NA
788835,"TRIGONELLA ELEGANS","Fabaceae","binome","TRIGONELLA ELEGANS","788835",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,NA,NA
127559,"TRIGONELLA ESCULENTA","Fabaceae","binome","TRIGONELLA ESCULENTA","127559",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0.36389,0.15796
127561,"TRIGONELLA FOENUM-GRAECUM","Fabaceae","binome","TRIGONELLA FOENUM-GRAECUM","127561",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,NA,NA,NA
127563,"TRIGONELLA GLADIATA","Fabaceae","binome","TRIGONELLA GLADIATA","127563",1,0,0,0,0,0,"therophyte","European(meridional)",NA,NA,5,0.30245,0.4582
788816,"TRIGONELLA INFESTA","Fabaceae","binome","TRIGONELLA INFESTA","788816",1,0,0,0,0,0,"therophyte","Mediterranean","DD",NA,5,NA,NA
788838,"TRIGONELLA ITALICA","Fabaceae","binome","TRIGONELLA ITALICA","788838",1,0,0,0,0,0,"therophyte","European(meridional)","DD",NA,NA,NA,NA
788839,"TRIGONELLA OFFICINALIS","Fabaceae","binome","TRIGONELLA OFFICINALIS","788839",1,1,0,0,0,0,"hemicryptophyte","Eurasian",NA,NA,NA,NA,NA
788833,"TRIGONELLA SEGETALIS","Fabaceae","binome","TRIGONELLA SEGETALIS","788833",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,3,NA,NA
788829,"TRIGONELLA SICULA","Fabaceae","binome","TRIGONELLA SICULA","788829",1,0,0,0,0,0,"therophyte","Mediterranean","VU",NA,NA,NA,NA
788832,"TRIGONELLA SULCATA","Fabaceae","binome","TRIGONELLA SULCATA","788832",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,NA,NA
788836,"TRIGONELLA WOJCIECHOWSKII","Fabaceae","binome","TRIGONELLA WOJCIECHOWSKII","788836",1,0,0,0,0,0,"therophyte","European(meridional)",NA,NA,1,NA,NA
127613,"TRIPLEUROSPERMUM INODORUM","Asteraceae","binome","TRIPLEUROSPERMUM INODORUM","127613",1,1,1,1,1,1,"therophyte","cosmopolitan",NA,"LC",9,0.69619,1.3486
127614,"TRIPLEUROSPERMUM MARITIMUM","Asteraceae","binome","TRIPLEUROSPERMUM MARITIMUM","127614",1,0,0,1,0,0,"hemicryptophyte","atlantic",NA,"LC",5,NA,NA
127619,"TRIPODION TETRAPHYLLUM","Fabaceae","binome","TRIPODION TETRAPHYLLUM","127619",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0,0.28079
127638,"TRISETARIA PANICEA","Poaceae","binome","TRISETARIA PANICEA","127638",1,0,0,0,0,0,"therophyte","Mediterranean(western)","LC",NA,5,NA,NA
127660,"TRISETUM FLAVESCENS","Poaceae","binome","TRISETUM FLAVESCENS","127660",0,1,0,1,0,0,"hemicryptophyte","holarctic",NA,"LC",3,0.47108,15.786
127692,"TRITICUM AESTIVUM","Poaceae","binome","TRITICUM AESTIVUM","127692",0,1,1,1,1,0,"therophyte","introduced(Western Asia)",NA,NA,3,0.54167,-0.10336
141978,"TRITICUM TURGIDUM SUBSP. DURUM","Poaceae","infra","TRITICUM TURGIDUM","127827",0,0,1,0,0,0,"therophyte","introduced(Western Asia)",NA,NA,NA,NA,NA
127901,"TUBERARIA GUTTATA","Cistaceae","binome","TUBERARIA GUTTATA","127901",1,0,0,0,0,0,"therophyte","Mediterranean-atlantic",NA,"NT",5,0.084047,12.645
127915,"TULIPA AGENENSIS","Liliaceae","binome","TULIPA AGENENSIS","127915",1,0,0,0,0,1,"geophyte","Provencal","EN",NA,NA,NA,NA
127918,"TULIPA AXIMENSIS","Liliaceae","binome","TULIPA AXIMENSIS","127918",1,0,0,0,0,0,"geophyte","orophyte(Alp)","EW",NA,NA,NA,NA
127921,"TULIPA BILLIETIANA","Liliaceae","binome","TULIPA BILLIETIANA","127921",1,0,0,0,0,0,"geophyte","orophyte(Alp)","VU",NA,3,0,-0.12014
127925,"TULIPA CLUSIANA","Liliaceae","binome","TULIPA CLUSIANA","127925",1,0,0,0,0,1,"geophyte","Eurasian","EN",NA,5,0,-0.30606
127928,"TULIPA DIDIERI","Liliaceae",NA,NA,NA,1,0,0,0,0,0,"geophyte","orophyte(Alp)","CR",NA,NA,NA,NA
127934,"TULIPA GESNERIANA","Liliaceae","binome","TULIPA GESNERIANA","127934",1,0,0,0,0,1,"geophyte","introduced(Western Asia)",NA,NA,3,0,-0.12349
127938,"TULIPA LORTETII","Liliaceae","binome","TULIPA LORTETII","127938",1,0,0,0,0,1,"geophyte",NA,"EN",NA,NA,NA,NA
127942,"TULIPA MARJOLLETI","Liliaceae","binome","TULIPA MARJOLLETI","127942",1,0,0,0,0,0,"geophyte","orophyte(Alp)","EW",NA,NA,NA,NA
127943,"TULIPA MAURIANA","Liliaceae","binome","TULIPA MAURIANA","127943",1,0,0,0,0,0,"geophyte","orophyte(Alp)","EW",NA,NA,NA,NA
127945,"TULIPA MONTISANDREI","Liliaceae","binome","TULIPA MONTISANDREI","127945",1,0,0,0,0,0,"geophyte","orophyte(Alp)","CR",NA,NA,NA,NA
127950,"TULIPA PLANIFOLIA","Liliaceae","binome","TULIPA PLANIFOLIA","127950",1,0,0,0,0,0,"geophyte","orophyte(Alp)","CR",NA,1,0,-0.18523
127951,"TULIPA PLATYSTIGMA","Liliaceae","binome","TULIPA PLATYSTIGMA","127951",1,0,0,0,0,0,"geophyte","orophyte(Dauphinee)","CR",NA,3,0,-0.12014
127956,"TULIPA RADDII","Liliaceae","binome","TULIPA RADDII","127956",1,0,0,0,0,1,"geophyte","Eurasian","EN",NA,3,0.32,-0.11343
127966,"TULIPA SYLVESTRIS","Liliaceae","binome","TULIPA SYLVESTRIS","127966",1,0,0,0,0,0,"geophyte","European",NA,NA,5,0.625,-0.23782
142006,"TULIPA SYLVESTRIS SUBSP. SYLVESTRIS","Liliaceae","infra","TULIPA SYLVESTRIS","127966",1,0,0,0,0,1,"geophyte","European",NA,NA,5,0.625,-0.23782
127988,"TURGENIA LATIFOLIA","Apiaceae","binome","TURGENIA LATIFOLIA","127988",1,0,0,0,0,1,"therophyte","Eurasian",NA,NA,5,0.44444,-0.29241
128042,"TUSSILAGO FARFARA","Asteraceae","binome","TUSSILAGO FARFARA","128042",1,1,1,1,1,0,"geophyte","Eurasian",NA,"LC",9,0.78847,3.0526
128104,"TYRIMNUS LEUCOGRAPHUS","Asteraceae","binome","TYRIMNUS LEUCOGRAPHUS","128104",1,0,0,0,0,0,"hemicryptophyte","Mediterranean",NA,NA,5,0,-0.25147
128114,"ULEX EUROPAEUS","Fabaceae","binome","ULEX EUROPAEUS","128114",0,0,0,1,0,0,"chamaephyte","atlantic(eury)",NA,"LC",99,0.25796,7.4295
128205,"ULMUS X HOLLANDICA","Ulmaceae","binome","ULMUS X HOLLANDICA","128205",0,0,0,1,0,0,"phanaerophyte","European",NA,NA,NA,NA,NA
128215,"UMBILICUS RUPESTRIS","Crassulaceae","binome","UMBILICUS RUPESTRIS","128215",1,0,0,0,0,0,"geophyte","Mediterranean-atlantic",NA,"LC",5,0.38401,2.1641
128255,"UROSPERMUM DALECHAMPII","Asteraceae","binome","UROSPERMUM DALECHAMPII","128255",1,0,0,0,0,0,"hemicryptophyte","Mediterranean",NA,NA,5,0.40141,6.4904
128256,"UROSPERMUM PICROIDES","Asteraceae","binome","UROSPERMUM PICROIDES","128256",1,0,0,0,0,0,"therophyte","Mediterranean(eury)",NA,NA,5,0.026662,0.67656
128263,"URTICA ATROVIRENS","Urticaceae","binome","URTICA ATROVIRENS","128263",1,0,0,0,0,0,"geophyte","Mediterranean(western)",NA,NA,5,0,-0.26512
128268,"URTICA DIOICA","Urticaceae","binome","URTICA DIOICA","128268",1,1,1,1,1,0,"geophyte","cosmopolitan",NA,"LC",9,0.72601,28.779
128285,"URTICA MEMBRANACEA","Urticaceae","binome","URTICA MEMBRANACEA","128285",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0,-0.30606
128291,"URTICA PILULIFERA","Urticaceae","binome","URTICA PILULIFERA","128291",1,0,0,0,0,0,"therophyte","Eurasian",NA,NA,5,0.12444,-0.12864
128298,"URTICA URENS","Urticaceae","binome","URTICA URENS","128298",1,1,1,1,1,0,"therophyte","circumboreal",NA,"LC",5,0.27358,0.1989
128330,"VACCARIA HISPANICA","Caryophyllaceae","binome","VACCARIA HISPANICA","128330",1,0,0,0,0,1,"therophyte","cosmopolitan",NA,NA,NA,NA,NA
128367,"VALANTIA MURALIS","Rubiaceae","binome","VALANTIA MURALIS","128367",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0.062965,3.7609
128419,"VALERIANA OFFICINALIS","Caprifoliaceae","binome","VALERIANA OFFICINALIS","128419",0,1,0,0,0,0,"hemicryptophyte","European",NA,NA,9,0.80725,4.0704
128462,"VALERIANELLA CORONATA","Caprifoliaceae","binome","VALERIANELLA CORONATA","128462",1,0,0,0,0,1,"therophyte","Mediterranean(eury)",NA,NA,5,0.25057,0.1716
718828,"VALERIANELLA CORONATA F. PUMILA","Caprifoliaceae","infra","VALERIANELLA CORONATA","128462",1,0,0,0,0,1,NA,NA,NA,NA,5,NA,NA
128467,"VALERIANELLA DENTATA","Caprifoliaceae","binome","VALERIANELLA DENTATA","128467",1,0,0,0,0,1,"therophyte","Mediterranean(eury)-atlantic(eury)",NA,"EN",3,0.61463,0.054329
718830,"VALERIANELLA DENTATA F. RIMOSA","Caprifoliaceae","infra","VALERIANELLA DENTATA","128467",1,0,0,0,0,1,NA,NA,NA,NA,5,NA,NA
128468,"VALERIANELLA DISCOIDEA","Caprifoliaceae","binome","VALERIANELLA DISCOIDEA","128468",1,0,0,0,0,1,"therophyte","Mediterranean(eury)",NA,NA,5,0.18409,0.15796
128469,"VALERIANELLA ECHINATA","Caprifoliaceae","binome","VALERIANELLA ECHINATA","128469",1,0,0,0,0,1,"therophyte","Mediterranean","VU",NA,5,0,-0.30606
128470,"VALERIANELLA ERIOCARPA","Caprifoliaceae","binome","VALERIANELLA ERIOCARPA","128470",1,0,0,0,0,1,"therophyte","Mediterranean-atlantic",NA,"LC",5,0.39696,0.55374
128476,"VALERIANELLA LOCUSTA","Caprifoliaceae","binome","VALERIANELLA LOCUSTA","128476",1,1,0,0,0,1,"therophyte","European",NA,"LC",5,0.57976,3.8837
718832,"VALERIANELLA LOCUSTA F. CARINATA","Caprifoliaceae","infra","VALERIANELLA LOCUSTA","128476",1,0,0,0,0,1,NA,NA,NA,NA,5,NA,NA
128479,"VALERIANELLA MICROCARPA","Caprifoliaceae","binome","VALERIANELLA MICROCARPA","128479",1,0,0,0,0,0,"therophyte","Mediterranean(eury)",NA,NA,5,0,0.43091
128512,"VELEZIA RIGIDA","Caryophyllaceae","binome","VELEZIA RIGIDA","128512",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0,-0.14229
128518,"VENTENATA DUBIA","Poaceae","binome","VENTENATA DUBIA","128518",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0.53979,-0.16958
128543,"VERBASCUM BLATTARIA","Scrophulariaceae","binome","VERBASCUM BLATTARIA","128543",1,0,0,0,0,0,"hemicryptophyte","European(meridional)",NA,NA,3,0.62,-0.022838
128546,"VERBASCUM BOERHAVII","Scrophulariaceae","binome","VERBASCUM BOERHAVII","128546",1,0,0,0,0,0,"hemicryptophyte","Mediterranean(western)",NA,NA,5,0.23858,0.44456
128555,"VERBASCUM CHAIXII","Scrophulariaceae","binome","VERBASCUM CHAIXII","128555",1,0,0,0,0,0,"hemicryptophyte","European(eastern)",NA,NA,1,0.34692,0.17355
128567,"VERBASCUM DENSIFLORUM","Scrophulariaceae","binome","VERBASCUM DENSIFLORUM","128567",1,0,0,0,0,0,"hemicryptophyte","European(meridional)",NA,NA,9,0.64516,0.094183
128602,"VERBASCUM LYCHNITIS","Scrophulariaceae","binome","VERBASCUM LYCHNITIS","128602",1,0,0,0,0,0,"hemicryptophyte","Eurasian(septentrional)",NA,"LC",1,0.47218,2.3046
128615,"VERBASCUM NIGRUM","Scrophulariaceae","binome","VERBASCUM NIGRUM","128615",1,0,1,0,0,0,"hemicryptophyte","Eurasian",NA,"LC",3,0.65129,0.22208
128627,"VERBASCUM PHLOMOIDES","Scrophulariaceae","binome","VERBASCUM PHLOMOIDES","128627",1,0,0,0,0,0,"hemicryptophyte","Eurasian",NA,NA,1,0.71282,-0.10742
128633,"VERBASCUM PULVERULENTUM","Scrophulariaceae","binome","VERBASCUM PULVERULENTUM","128633",1,0,0,0,0,0,"hemicryptophyte","European(meridional)",NA,"LC",5,0.46339,1.318
128651,"VERBASCUM SINUATUM","Scrophulariaceae","binome","VERBASCUM SINUATUM","128651",1,0,0,0,0,0,"hemicryptophyte","Mediterranean",NA,NA,5,0.15446,3.9656
128660,"VERBASCUM THAPSUS","Scrophulariaceae","binome","VERBASCUM THAPSUS","128660",1,1,1,1,0,0,"hemicryptophyte","Eurasian",NA,"LC",1,0.6753,0.67929
128667,"VERBASCUM VIRGATUM","Scrophulariaceae","binome","VERBASCUM VIRGATUM","128667",1,0,0,0,0,0,"hemicryptophyte","European(western)",NA,NA,9,0,-0.26083
128754,"VERBENA OFFICINALIS","Verbenaceae","binome","VERBENA OFFICINALIS","128754",1,1,1,0,0,0,"hemicryptophyte","cosmopolitan",NA,"LC",3,0.67576,1.0642
128782,"VERONICA ACINIFOLIA","Plantaginaceae","binome","VERONICA ACINIFOLIA","128782",1,0,0,0,0,1,"therophyte","European(central)",NA,NA,5,0.21819,0.37632
128786,"VERONICA AGRESTIS","Plantaginaceae","binome","VERONICA AGRESTIS","128786",1,1,1,1,0,1,"therophyte","European(meridional)",NA,"LC",3,0.4416,0.1013
128801,"VERONICA ARVENSIS","Plantaginaceae","binome","VERONICA ARVENSIS","128801",1,1,1,1,1,1,"therophyte","Eurasian(meridional)",NA,"LC",5,0.65248,19.865
128832,"VERONICA CHAMAEDRYS","Plantaginaceae","binome","VERONICA CHAMAEDRYS","128832",1,1,0,1,0,0,"hemicryptophyte","Eurasian",NA,"LC",3,0.38043,14.297
128842,"VERONICA CYMBALARIA","Plantaginaceae","binome","VERONICA CYMBALARIA","128842",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0,-0.087699
128854,"VERONICA DILLENII","Plantaginaceae","binome","VERONICA DILLENII","128854",1,0,0,0,0,0,"therophyte","European(central)",NA,NA,5,0.051247,0.18525
128863,"VERONICA FILIFORMIS","Plantaginaceae","binome","VERONICA FILIFORMIS","128863",1,0,0,0,0,0,"hemicryptophyte","introduced(Western Asia)",NA,NA,3,0.32,-0.11343
128880,"VERONICA HEDERIFOLIA","Plantaginaceae","binome","VERONICA HEDERIFOLIA","128880",1,1,1,1,1,0,"therophyte","European",NA,"LC",5,0.65295,1.4408
